Link,Name,SKU,Price,Five Star,Review Amount,Image Link,,4-Way Venting,AAFA Certified,ADA Compliant,ANSI Certified,Adjustable Leveling Legs,Agitator Type,Amperage,Antimicrobial Protection,App Compatible,Assembly Required,Automatic Temperature Control,Bleach Dispenser,Brand,Brand Compatibility,Built-In Water Faucet,CEE Qualified,Capacity,Child Lock,Color,Color Category,Color Finish,Commercial Merchandise,Compact Design,Compatible Appliance Type,Consortium for Energy Efficiency (CEE) Rating,Control Location,Control Type,Delay Start,Depth With Door Open,Detergent Dispenser Type,Detergent Form,Display Type,Door Style,Drain Hose Included,Drum Material,Dryer Capacity,Dryer Depth With Door Open,Dryer Door Style,Dryer Drum Material,Dryer Heating Source,Dryer Interior Light,Dryer Voltage,Dryer Window,Drying Cycles,Drying Rack,Drying Type,ENERGY STAR Certified,End-Of-Cycle Signal,Estimated Annual Electricity Use,Estimated Annual Electricity Use (Dryer),Estimated Annual Electricity Use (Washer),Estimated Annual Operating Cost,Estimated Annual Operating Cost (Dryer),Estimated Annual Operating Cost (Washer),Exhaust Vent Location,Fabric Softener Dispenser,Faucet Adapter Included,Fill Hoses Included,Fingerprint Resistant,Gas Connector Included,Hardware Included,Height To Control Panel Top,Height With Door Open,High-Efficiency,Integrated Water Heater,Interior Light(s),Internal Water Heater,Lint Filter Full Indicator,Manufacturer's Warranty - Labor,Manufacturer's Warranty - Parts,Matching Dryer Available,Matching Dryer Model Number,Matching Washer Available,Matching Washer Model Number,Matching Washer Type,Material,Maximum Spin Speed,Model Compatibility,Model Number,Moisture Sensor,NSF Listed,Noise Reduction,Number Of Doors,Number Of Drawers,Number Of Drying Cycles,Number Of Shelves,Number of Drying Temperatures,Number of Rinse Temperatures,Number of Spin Speeds,Number of Temperature Settings,Number of Wash Temperatures,Number of Wash/Rinse Cycles,Options and Programs,Out-Of-Balance Detection,Payment System,Pedestal Available,Pedestal Model Compatibility,Power Cord Included,Pre-Wash Detergent Dispenser,Product Depth,Product Height,Product Length,Product Name,Product Safety Certifications and Standards,Product Weight,Product Width,Propane (LP) Convertible,Propane Conversion Kit Included,Propane Conversion Kit Model Compatibility,Quantity,Reversible Door Hinge,Second Rinse,Self-Cleaning Filter,Sensor Dry,Soft Close Lid,Soil Levels,Stackable,Stacking Kit Included,Stacking Kit Model Compatibility,Steam Function,Temperature Settings,Time-Remaining Display,Total Maximum BTU Rating,Tub/Drum Material,UPC,Vendor Collection,Vibration Reduction,Voltage,Wash/Rinse Cycles,Washer Capacity,Washer Interior Light,Washer Load Type,Washer Tub/Drum Material,Washer Voltage,Washer Window,Washer/Dryer Combo Type,Washing Mechanism,Water Source,Wheels/Casters,Window,Wireless Connectivity,Works With
https://www.bestbuy.com/site/ge-3-9-cu-ft-top-load-washer-and-5-9-cu-ft-electric-dryer-laundry-center-white/6326548.p?skuId=6326548,GE - 3.9 Cu. Ft. Top Load Washer and 5.9 Cu.Ft Electric Dryer Laundry Center - White,GUD27EESNWW,"$1,484.99",3.7,(59 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6326/6326548_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,,,No,,No,,GE,,,,,,White,,White,No,,,CEE Not Qualified,,"Button, Dial",,,,,,,No,,5.9 cubic feet,47 1/2 inches,Right swing,,Electric,,240 volts,No,"Cottons, Delicates, Casuals, Time Dry",,,Yes,Yes,,,140 kilowatt hours,,,12 United States dollars,"Left, Rear, Right",,,Yes,,,,,,,,,,,1 Year,1 Year,,,,,,,800 revolutions per minute,,GUD27EESNWW,,No,,,,4,,4,,1,,6,,Deep Rinse,,,,,No,,30 7/8 inches,75 7/8 inches,,3.9 Cu. Ft. Top Load Washer and 5.9 Cu.Ft Electric Dryer Laundry Center,,249 pounds,26 3/4 inches,,,,,,,,,,,,,,No,"Washer: Tap Cold, Cold, Cool, Colors, Warm, Hot. Dryer: Regular, Medium, Low, No Heat",,,,084691844198,,,,"Light, Medium, Heavy, Bulky Items, Drain & Spin, Speed Wash, Delicates, Casuals",3.9 cubic feet,,Top load,,120 volts,No,Stacked units,Impeller,,,,Wi-Fi adapter required,
https://www.bestbuy.com/site/samsung-obx-7-5-cu-ft-smart-dial-electric-dryer-with-flexdry-and-super-speed-dry-black/6511801.p?skuId=6511801,Samsung - OBX 7.5 cu. ft. Smart Dial Electric Dryer with FlexDry™ and Super Speed Dry - Black,OBX DVE60A9900V/A3,"$1,799.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6511/6511801_sd.jpg;maxHeight=640;maxWidth=550,,,,,,,,30 amperes,,Yes,,,,Samsung,,,,7.5 cubic feet,Yes,Black,,Black,,No,,,,,,,,,,,,Stainless steel,,,,,Electric,,,,,No,Vented,Yes,,,,,,,,"Bottom, Left, Rear, Right",,,,,,,,,,,,,,1 Year,1 Year,,,Yes,WV60A9900AV,Front load,,,,OBX DVE60A9900V/A3,Yes,,,,,18,,,,,,,,,,,,,No,,32 1/2 inches,46 15/16 inches,,OBX 7.5 cu. ft. Smart Dial Electric Dryer with FlexDry™ and Super Speed Dry,,167.2 pounds,27 inches,,,,,Yes,,,,,,No,,,Yes,5,Yes,,,400065118014,,,120 volts,,,,,,,,,,Fill hose,,,,
https://www.bestbuy.com/site/samsung-obx-7-5-cu-ft-smart-dial-gas-dryer-with-flexdry-and-super-speed-dry-black/6511835.p?skuId=6511835,Samsung - OBX 7.5 cu. ft. Smart Dial Gas Dryer with FlexDry and Super Speed Dry - Black,OBX DVG60A9900V/A3,"$1,889.99",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6511/6511835_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,15 amperes,,Yes,,,,Samsung,,,,7.5 cubic feet,Yes,Black,,Black,,,,,,,,,,,,,,Stainless steel,,,,,Gas,,,,,,,Yes,,,,,,,,"Bottom, Left, Rear",,,,,,,,,,,,,,1 Year,1 Year,,,Yes,WV60A9900AV,Front load,,,,OBX DVG60A9900V/A3,Yes,,,,,18,,,,,,,,,,,,,,,32 1/2 inches,46 15/16 inches,,OBX 7.5 cu. ft. Smart Dial Gas Dryer with FlexDry and Super Speed Dry,,167.2 pounds,27 inches,Yes,No,,,Yes,,,,,,No,,,Yes,5,Yes,,,400065118359,,,120 volts,,,,,,,,,,Fill hose,,,,
https://www.bestbuy.com/site/ge-3-9-cu-ft-top-load-washer-and-5-9-cu-ft-gas-dryer-laundry-center-white/6326550.p?skuId=6326550,GE - 3.9 Cu. Ft. Top Load Washer and 5.9 Cu.Ft Gas Dryer Laundry Center - White,GUD27GESNWW,"$1,574.99",3.6,(22 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6326/6326550_sd.jpg;maxHeight=640;maxWidth=550,,,,No,,,,,,Yes,,No,Yes,GE,,,No,,,White,,White,No,,,CEE Not Qualified,,Button,,,,,,,No,,5.9 cubic feet,47 1/2 inches,Right swing,,Gas,,,,"Cottons, Delicates, Casuals, Time Dry",,,Yes,Yes,,,140 kilowatt hours,,,12 United States dollars,"Left, Rear, Right",,,Yes,No,,,,,,,,,,Limited 1-year entire appliance,Limited 1-year entire appliance,,,,,,,800 revolutions per minute,,GUD27GESNWW,,No,,,,4,,4,6,1,,6,,Deep Rinse (select when using fabric softener),,,,,No,,30 7/8 inches,75 7/8 inches,,3.9 Cu. Ft. Top Load Washer and 5.9 Cu.Ft Gas Dryer Laundry Center,,251 pounds,26 3/4 inches,No,,,,,,,,,,,,,No,"Washer: Tap Cold, Cold, Cool, Colors, Warm, Hot. Dryer: Regular, Medium, Low, No Heat",,,,084691844181,,,,"Bulky Items, Casuals, Colors/Normal (Heavy, Normal, Light), Delicates, Drain + Spin, Speed Wash, Whites (Heavy, Normal, Light)",3.9 cubic feet,,Top load,,120 volts,No,Stacked units,,,,,Wi-Fi adapter required,
https://www.bestbuy.com/site/samsung-7-4-cu-ft-smart-gas-dryer-with-sensor-dry-white/6547617.p?skuId=6547617,Samsung - 7.4 Cu. Ft. Smart Gas Dryer with Sensor Dry - White,DVG47CG3500W,$749.99,4.3,(26 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547617_sd.jpg;maxHeight=640;maxWidth=550,,,,,,,,15 amperes,,Yes,,,,Samsung,,,,7.4 cubic feet,Yes,White,,White,,,,,,,,50 1/8 inches,,,,,,Anodized steel,,,,,Gas,,,,,No,,No,,,,,,,,"Bottom, Left, Rear",,,,,,,,,,,,,Yes,1 Year,1 Year,,,Yes,"WA47CG3500AW, WA46CG3505AW",Top load,,,,DVG47CG3500W,Yes,,,,,10,,,,,4,,,,,,No,,,,30 1/4 inches,45 1/16 inches,,7.4 Cu. Ft. Smart Gas Dryer with Sensor Dry,,119 pounds,27 inches,Yes,No,LPKIT-4/XAA,,Yes,,,,,,No,,,No,"High, Medium, Low, Extra Low",Yes,,,887276750217,,,120 volts,,,,,,,,,,,,,Wi-Fi,SmartThings
https://www.bestbuy.com/site/frigidaire-3-9-cu-ft-high-efficiency-top-load-washer-and-5-6-cu-ft-gas-dryer-laundry-center/6402460.p?skuId=6402460,Frigidaire - 3.9 Cu. Ft. High Efficiency Top Load Washer and 5.6 Cu. Ft. Gas Dryer Laundry Center,FLCG7522AW,"$1,529.99",3.4,(20 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6402/6402460_sd.jpg;maxHeight=640;maxWidth=550,,,,,,,,,,No,,No,Yes,Frigidaire,,,,,Yes,,,White,No,,,,,,,,,,,,No,,5.6 cubic feet,47 1/2 inches,Left swing,,Gas,,,No,"Delicate, Fast Dry, Bulky, Normal, Timed Dry",,,No,Yes,,,175 kilowatt hours,,,21 United States dollars,Rear,,,Yes,,,,,,Yes,,,,,1 Year,1 Year,,,,,,,850 revolutions per minute,,FLCG7522AW,,,,,,10,,2,,1,,3,10,,,,,,Yes,,31 1/2 inches,76 inches,,3.9 Cu. Ft. High Efficiency Top Load Washer and 5.6 Cu. Ft. Gas Dryer Laundry Center,,280 pounds,27 inches,No,,,,,,,,,,,,,,"Cold/Cold, Hot. Warm",,,,012505387708,,,,"Active Wear, Bulky, Colors, Delicates, Fast Wash, Heavy, Normal, Rinse & Spin",3.9 cubic feet,,Top load,Stainless steel,,No,Stacked units,Agitator,,,,,
https://www.bestbuy.com/site/lg-studio-5-0-cu-ft-he-smart-front-load-washer-and-7-4-cu-ft-electric-dryer-washtower-with-steam-and-turbowash-360-essence-white/6573539.p?skuId=6573539,LG - STUDIO 5.0 Cu. Ft. HE Smart Front Load Washer and 7.4 Cu. Ft. Electric Dryer WashTower with Steam and TurboWash 360 - Essence White,SWWE50W4,"$2,699.00",5.0,(5 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6573/6573539_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,,15 amperes,,Yes,,Yes,Yes,LG,,,Yes,,Yes,Essence White,,White,No,,,CEE Advanced Tier,,Touchpad,Yes,,,,LED,,Yes,,7.4 cubic feet,58 inches,Left swing,Stainless steel,Electric,Yes,240 volts,Yes,"Normal, AI Dry, Bedding, Delicates, Towels, Quick Dry, Timed Dry, Antibacterial, Perm. Press, Steam Fresh, Heavy Duty, Air Dry",No,,Yes,Yes,,105 kilowatt hours,105 kilowatt hours,,16 United States dollars,12 United States dollars,"Left, Rear",Yes,,No,No,,,74.38 inches,,Yes,No,,,,2 Years General,"2 Years General, 3 Years Drum, 10 Years Direct Drive Motor",,,,,,,1300 revolutions per minute,,SWWE50W4,,No,,,,12,,5,5,5,,5,12,"TurboWash, Steam, Extra Rinse, Prewash, Drum Light, Control Lock, Signal, Wi-Fi/Remote Start, ezDispense, Cold Wash, Fresh Care, Delay Wash, Cycle List Edit, ezDispense Nozzle Clean, Smart Diagnosis, Cycle Optimization, Brightness, Factory Reset",,,,,Yes,Yes,32 5/8 inches,74 3/8 inches,,STUDIO 5.0 Cu. Ft. HE Smart Front Load Washer and 7.4 Cu. Ft. Electric Dryer WashTower with Steam and TurboWash 360,None,333 pounds,27 inches,,,,,,Yes,No,Yes,,5,,,,Yes,"Hot, Very Warm, Warm, Cool, Cold",Yes,,,195174070970,LG STUDIO,Yes,,"Normal, AI Wash, Bedding, Delicates, Towels, Quick Wash, Heavy Duty, Allergiene, Perm. Press, Tub Clean, Bright Whites, Sanitary",5 cubic feet,Yes,Front load,Stainless steel,120 volts,Yes,Stacked units,,,,,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/lg-studio-5-0-cu-ft-he-smart-front-load-washer-and-7-4-cu-ft-gas-dryer-washtower-with-steam-and-turbowash-360-essence-white/6573540.p?skuId=6573540,LG - STUDIO 5.0 Cu. Ft. HE Smart Front Load Washer and 7.4 Cu. Ft. Gas Dryer WashTower with Steam and TurboWash 360 - Essence White,SWWG50W4,"$2,799.00",5.0,(2 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6573/6573540_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,,15 amperes,,Yes,,Yes,Yes,LG,,,Yes,,Yes,Essence White,,White,No,,,CEE Advanced Tier,,Touchpad,Yes,,,,LED,,Yes,,7.4 cubic feet,58 inches,Left swing,Stainless steel,Gas,Yes,240 volts,Yes,"Normal, AI Dry, Bedding, Delicates, Towels, Quick Dry, Timed Dry, Antibacterial, Perm. Press, Steam Fresh, Heavy Duty, Air Dry",No,,Yes,Yes,,105 kilowatt hours,105 kilowatt hours,,12 United States dollars,12 United States dollars,"Left, Rear",Yes,,No,No,,,74.38 inches,,Yes,No,,,,2 Years General,"2 Years General, 3 Years Drum, 10 Years Direct Drive Motor",,,,,,,1300 revolutions per minute,,SWWG50W4,,No,,,,12,,5,5,5,,5,12,"TurboWash, Steam, Extra Rinse, Prewash, Drum Light, Control Lock, Signal, Wi-Fi/Remote Start, ezDispense, Cold Wash, Fresh Care, Delay Wash, Cycle List Edit, ezDispense Nozzle Clean, Smart Diagnosis, Cycle Optimization, Brightness, Factory Reset",,,,,Yes,Yes,32 5/8 inches,74 3/8 inches,,STUDIO 5.0 Cu. Ft. HE Smart Front Load Washer and 7.4 Cu. Ft. Gas Dryer WashTower with Steam and TurboWash 360,None,336 pounds,27 inches,Yes,Yes,383EEL3002D,,,Yes,No,Yes,,5,,,,Yes,"Hot, Very Warm, Warm, Cool, Cold",Yes,20000,,195174070987,LG STUDIO,Yes,,"Normal, AI Wash, Bedding, Delicates, Towels, Quick Wash, Heavy Duty, Allergiene, Perm. Press, Tub Clean, Bright Whites, Sanitary",5 cubic feet,Yes,Front load,Stainless steel,120 volts,Yes,Stacked units,,,,,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/whirlpool-3-5-cu-ft-top-load-washer-and-5-9-cu-ft-electric-dryer-with-dual-action-agitator-white/6182927.p?skuId=6182927,Whirlpool - 3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer with Dual Action Agitator - White,WET4027HW,"$1,349.99",3.2,(10 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6182/6182927_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,Dual-action,30 amperes,,No,,Yes,Yes,Whirlpool,,,No,,No,White,,White,No,,,CEE Not Qualified,,"Dial, Button",No,,,,None,,No,,5.9 cubic feet,47 15/16 inches,,Porcelain,Electric,No,240 volts,No,"Normal, Delicate, Air Only, Timed Dry",No,,No,Yes,,,155 kilowatt hours,,,19 United States dollars,Rear,Yes,,No,No,,,,,No,No,,,,1 Year Limited,1 Year Limited,,,,,,,690 revolutions per minute,,WET4027HW,,No,,,,4,,2,5,1,,5,9,Fabric softener,,,,,No,No,32 7/16 inches,75 1/2 inches,,3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer with Dual Action Agitator,UL Listed,250 pounds,27 1/4 inches,,,,,,No,No,Yes,,,,,,No,"Cool, Hot, Warm, Cold, Tap Cold",No,,,883049411712,,Yes,,"Normal, Delicates, Quick Wash, Drain & Spin, Heavy Duty, Bulky Items, Casuals, Colors, Clean Washer with affresh",3.5 cubic feet,No,Top load,Metal,120 volts,No,Stacked units,Agitator,,,,None,
https://www.bestbuy.com/site/whirlpool-3-5-cu-ft-top-load-washer-and-5-9-cu-ft-gas-dryer-with-dual-action-agitator-white/6182930.p?skuId=6182930,Whirlpool - 3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Gas Dryer with Dual Action Agitator - White,WGT4027HW,"$1,449.99",3.7,(19 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6182/6182930_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,Dual-action,30 amperes,,No,,Yes,Yes,Whirlpool,,,No,,No,White,,White,No,,,CEE Not Qualified,,"Dial, Button",No,,,,None,,No,,5.9 cubic feet,47 15/16 inches,Right swing,Porcelain,Gas,No,120 volts,No,,No,,No,No,,,155 kilowatt hours,,,19 United States dollars,Rear,Yes,,No,No,,,,,No,No,,,,1 Year Limited,1 Year Limited,,,,,,,690 revolutions per minute,,WGT4027HW,,No,,,,4,,2,5,1,,5,9,,,,,,No,No,32 7/16 inches,75 1/2 inches,,3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Gas Dryer with Dual Action Agitator,UL Listed,250 pounds,27 1/4 inches,Yes,No,3392235A,,,No,No,Yes,,,,,,No,5,No,,,883049410135,,Yes,,,3.5 cubic feet,No,Top load,Metal,120 volts,No,Stacked units,Agitator,,,,None,
https://www.bestbuy.com/site/lg-5-0-cu-ft-he-smart-front-load-washer-and-7-8-cu-ft-electric-dryer-washtower-with-steam-and-ventless-heat-pump-tech-white/6573537.p?skuId=6573537,LG - 5.0 Cu. Ft. HE Smart Front Load Washer and 7.8 Cu. Ft. Electric Dryer WashTower with Steam and Ventless Heat Pump Tech - White,WKHC252HWA,"$2,899.00",3.0,(5 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6573/6573537_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,,15 amperes,,Yes,,Yes,Yes,LG,,,Yes,,Yes,White,,White,No,,,CEE Tier 2,,"Dial, Touchpad",Yes,,,,LED,,Yes,,7.8 cubic feet,57 1/2 inches,Left swing,Stainless steel,Electric,Yes,208 volts,Yes,"Wrinkle Care, More Time, Less Time, Condenser Care, Drum Light, Control Lock, Signal, Wi-Fi/Remote Start",No,,Yes,Yes,,,99 kilowatt hours,,,10 United States dollars,Ventless,Yes,,No,No,,,74 3/8 inches,,Yes,No,,,,"1 Year General, 10 Years Motors, 3 Years Drum","1 Year General, 10 Years Motors, 3 Years Drum",,,,,,,1300 revolutions per minute,,WKHC252HWA,,No,,,,8,,4,5,5,,5,9,"Normal, Bedding, Delicates, Heavy Duty, Quick Wash, Downloaded Normal, Bedding Delicates, Heavy",,,,,Yes,Yes,32 3/4 inches,74 3/8 inches,,5.0 Cu. Ft. HE Smart Front Load Washer and 7.8 Cu. Ft. Electric Dryer WashTower with Steam and Ventless Heat Pump Tech,None,353 pounds,27 inches,,,,,,Yes,No,Yes,,"Light, Medium Light, Normal, Medium Heavy, Heavy",,,,Yes,"High, Medium, Low, No Heat/Air",Yes,,,195174072318,,Yes,,"TurboWash, Steam, Extra Rinse, Pre-wash, Tub Clean, Drum Light, Control Lock Signal, Wi-Fi/Remote Start",5 cubic feet,Yes,Front load,Stainless steel,120 volts,Yes,Stacked units,,,,,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/whirlpool-3-5-cu-ft-top-load-washer-and-5-9-cu-ft-electric-dryer-with-dual-action-agitator-white/6182932.p?skuId=6182932,Whirlpool - 3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer with Dual Action Agitator - White,WETLV27HW,"$1,484.99",3.9,(24 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6182/6182932_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,No,,Dual-action,30 amperes,,No,,Yes,Yes,Whirlpool,,,No,,No,White,,White,No,,,CEE Not Qualified,,"Dial, Button",No,,,,None,,No,,5.9 cubic feet,47 15/16 inches,Right swing,Porcelain,Electric,No,240 volts,No,,No,,No,No,,,155 kilowatt hours,,,19 United States dollars,Rear,Yes,,No,No,,,,,No,No,,,,1 Year Limited,1 Year Limited,,,,,,,690 revolutions per minute,,WETLV27HW,,No,,,,4,,2,5,1,,5,9,,,,,,No,No,32 7/16 inches,75 1/2 inches,,3.5 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer with Dual Action Agitator,UL Listed,268 pounds,27 1/4 inches,,,,,,No,No,Yes,,,,,,No,5,No,,,883049446516,,Yes,,,3.5 cubic feet,No,Top load,Metal,120 volts,No,Stacked units,Agitator,,,,None,
https://www.bestbuy.com/site/ge-3-8-cu-ft-top-load-washer-and-5-9-cu-ft-electric-dryer-laundry-center-with-long-vent-drying-white/6175647.p?skuId=6175647,GE - 3.8 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer Laundry Center with Long Vent Drying - White,GUV27ESSMWW,"$1,484.99",4.3,(4 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6175/6175647_sd.jpg;maxHeight=640;maxWidth=550,,No,,No,,,Single-action,30 amperes,,No,,No,Yes,GE,,,,,Yes,White,,White,No,,,CEE Not Qualified,,Button,,,,,,,No,,5.9 cubic feet,47 1/2 inches,,,Electric,,240 volts,No,"Cottons, Easy Care, Timed Dry, Delicates, Quick Fluff, Dewrinkle, Optimum",,,No,,,,188 kilowatt hours,,,23 United States dollars,Rear,Yes,,Yes,,,,,,,Yes,,,,1 Year,1 Year,,,,,,,800 revolutions per minute,,GUV27ESSMWW,,No,,,,4,,6,4,1,,6,1,,,,,,No,,30 7/8 inches,75 7/8 inches,,3.8 Cu. Ft. Top Load Washer and 5.9 Cu. Ft. Electric Dryer Laundry Center with Long Vent Drying,UL Listed,282 pounds,26 3/4 inches,,,,,,,,,,,,,,No,"Washer: Tap Cold, Cold, Cool, Colors, Warm, Hot. Dryer: More Dry, Less Dry, Cool Down, Quick Fluff, Dewrinkle",,,,084691826392,,,,"Light, Medium, Heavy, Bulky Items, Drain & Spin, Speed Wash, Delicates, Casuals",3.8 cubic feet,,Top load,Stainless steel,120 volts,No,All-in-one units,Agitator,,,,,
https://www.bestbuy.com/site/samsung-5-4-cu-ft-high-efficiency-smart-top-load-washer-with-activewave-agitator-brushed-black/6547612.p?skuId=6547612,Samsung - 5.4 Cu. Ft. High-Efficiency Smart Top Load Washer with ActiveWave Agitator - Brushed Black,WA54CG7105AV,$749.99,4.7,(167 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6547/6547612_sd.jpg;maxHeight=640;maxWidth=550,,,,,,Yes,Dual-action,15 amperes,Yes,Yes,,Yes,Yes,Samsung,,Yes,,5.4 cubic feet,Yes,Brushed Black,,Black,,,,,,"Touchpad, Dial",Yes,,Single load,"Gel, Liquid, Powder, Single-use packs, Tablet",LED,,Yes,,,,,,,,,,,,,Yes,Yes,120 kilowatt hours,,,17 United States dollars,,,,Yes,,No,,,,45 13/16 inches,59 1/2 inches,Yes,,,No,,1 Year,1 Year,Yes,"DVE55CG7100V, DVG55CG7100V",,,,,750 revolutions per minute,,WA54CG7105AV,,,,,,,,,,5,5,,12,"Delay End, Presoak, Sound Off, Child Lock, Fabric Softener, Deep Fill, Super Speed, Smart Care, Smart Control, Spin Only",Yes,,,,Yes,,29 7/16 inches,45 13/16 inches,,5.4 Cu. Ft. High-Efficiency Smart Top Load Washer with ActiveWave Agitator,,136.7 pounds,27 9/16 inches,,,,,,,,,Yes,"Heavy, Heavy Medium, Normal, Low Medium, Light",,,,No,"Hot, Warmer, Warm, Cool, Cold",Yes,,Stainless steel,887276739106,,Yes,120 volts,"Normal, Bedding/Waterproof, Heavy Duty, Colors, Whites, Activewear, Delicates, Quick Wash, Self Clean, Rinse + Spin, Deep Wash, Downloaded",,,Top load,,,,,Agitator,,,Yes,Wi-Fi,SmartThings
https://www.bestbuy.com/site/lg-sidekick-1-0-cu-ft-high-efficiency-smart-top-load-pedestal-washer-black-steel/6512892.p?skuId=6512892,LG - SideKick 1.0 Cu. Ft. High-Efficiency Smart Top Load Pedestal Washer - Black Steel,WD300CB,$699.99,4.7,(41 Reviews),https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6512/6512892_sd.jpg;maxHeight=640;maxWidth=550,,,No,,No,Yes,,5 amperes,No,Yes,,Yes,No,LG,,No,No,1 cubic feet,Yes,Black Steel,,Black steel,No,,,Not Available,,Touchpad,Yes,,Single load,"Gel, Liquid, Powder, Single-use packs, Tablet",LED,,Yes,,,,,,,,,,,,,No,Yes,60 kilowatt hours,,,4 United States dollars,,,,No,No,No,No,,,14 1/8 inches,,Yes,,No,No,,1 Year General,"1 Year General, 10 Years Direct Drive Motor",No,,,,,,700 revolutions per minute,,WD300CB,,No,,,,,,,,5,2,,6,"Warm Water, Rinse, Control Lock, Wi-Fi, Remote Start, Normal, Intimates, Hand Wash, Rinse+Spin, Tub Clean, Downloaded",No,,,,Yes,No,30 3/4 inches,14 1/8 inches,,SideKick 1.0 Cu. Ft. High-Efficiency Smart Top Load Pedestal Washer,UL Listed,105 pounds,27 inches,,,,,,,,,No,"Light, Normal, Heavy",,,,No,"Warm, Cold",Yes,,Stainless steel,195174038291,,No,120 volts,"Normal, Intimates, Hand Wash, Rinse + Spin, Tub Clean, Downloaded",,,Top load,,,,,Impeller,,No,Yes,Wi-Fi,"Amazon Alexa, Google Assistant"
https://www.bestbuy.com/site/miele-txd160-wp-lotus-white/6476033.p?skuId=6476033,Miele - TXD160 WP - Lotus white,TXD160WP,"$1,599.00",N/A,Be the first to write a review,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/628fd1c4-bc30-47ed-8fa2-b0c9cd32c758.jpg;maxHeight=640;maxWidth=550,,,,,,,,15 amperes,,Yes,,Yes,,Miele,,,,4.59 cubic feet,,Lotus white,,White,,Yes,,,Front panel,Dial,Yes,,,,,,,Stainless steel,,,,,Electric,,,,,,Heat pump,Yes,No,270 kilowatt hours,,,,,,Ventless,,,Yes,,,,,,,,,,,2 years,2 years,,,Yes,WXD160WCS,Front load,,,,TXD160WP,Yes,,,,,13,,,,,5,,,13,,,Yes,"APCL 002, APCL 007",Yes,,25.787 inches,33.47 inches,,TXD160 WP,,128.97 pounds,23.47 inches,,,,,Yes,,,,,,Yes,No,09256140,No,Yes,Yes,,,4002516379775,,Yes,120 volts,,,,,,,,,,,,No,,
